,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
0,1646082000000,41908.08,44225.84,41500.56,43492.24,32347.010899999997,1646125199999,1397259928.7120824,1013962,16863.996460000002,728360001.7144902,0
1,1646125200000,43492.24,44949.0,42809.98,44084.63,39018.33488,1646168399999,1713636319.7124677,1179256,19373.79417,850735956.8550742,0
2,1646168400000,44084.63,44750.0,43653.63,43839.99,23114.41743,1646211599999,1020527405.1395248,681128,11652.91707,514593879.50996697,0
3,1646211600000,43840.0,45400.0,43334.09,43803.31,35917.21976,1646254799999,1585735327.319302,992768,17713.45466,782533651.6803472,0
4,1646254800000,43803.31,44380.0,42915.06,43456.88,17592.95346,1646297999999,766912186.046972,533150,8704.85893,379465458.6309277,0
5,1646298000000,43456.88,44101.12,41840.39,42030.31,32951.58513000001,1646341199999,1414211765.4027448,762850,15356.93088,659348348.3437665,0
6,1646341200000,42030.32,42703.65,40863.01,41589.99,24148.06181,1646384399999,1004376113.0020365,566557,11500.8042,478523339.372953,0
7,1646384400000,41590.0,41904.88,39061.53,39469.36,33778.73716999999,1646427599999,1377203926.2175748,810093,16278.199690000001,664162455.7155592,0
8,1646427600000,39469.36,39630.94,38407.59,39082.01,21114.495170000002,1646470799999,823343971.3698761,571615,10108.84296,394239344.98251617,0
9,1646470800000,39082.02,39613.24,38784.69,39451.91,14895.325560000001,1646513999999,584278582.1934175,441310,7238.77385,284006421.4889385,0
10,1646514000000,39451.92,39693.87,38814.73,39141.41,12197.969100000002,1646557199999,480097347.7853685,343954,5784.77261,227711668.1209741,0
11,1646557200000,39141.42,39368.4,38088.57,38854.99,22577.87948,1646600399999,873742530.673063,563281,11041.05559,427372745.66030824,0
12,1646600400000,38854.99,39273.79,37578.03,38160.12,26057.97641,1646643599999,996211094.5873497,596564,12765.09142,487948339.1687547,0
13,1646643600000,38160.13,39547.57,37155.0,37590.01,37009.48065,1646686799999,1422663885.9129238,832001,18103.3017,695993452.5884423,0
14,1646686800000,37590.0,39120.0,37500.34,38775.71,26862.54214,1646729999999,1030080237.6534514,608261,13703.02791,525465903.5755942,0
15,1646730000000,38775.72,39362.08,38139.84,38512.51,34360.32969,1646773199999,1333010672.88581,751841,17207.66168,667587350.252377,0
16,1646773200000,38512.5,42438.81,38388.73,42053.19,34688.98042,1646816399999,1412333942.8712733,772621,18342.49429,747038587.9998353,0
17,1646816400000,42053.18,42594.06,41626.86,41841.64,31539.20495,1646859599999,1328578713.672378,770772,15663.39243,659857624.6540041,0
18,1646859600000,41841.64,42141.24,38782.14,39220.21,37233.844800000006,1646902799999,1500420854.98918,752820,17113.31207,689376965.4875739,0
19,1646902800000,39220.2,40292.44,38539.73,39612.11,34789.54775,1646945999999,1364819006.0741189,778796,16701.48495,655432518.7431047,0
20,1646946000000,39612.11,39614.0,38223.6,39020.52,23164.0613,1646989199999,900331744.6578805,509690,11379.36772,442241134.39892447,0
21,1646989200000,39020.53,40236.26,38308.83,38364.9,35416.1816,1647032399999,1390437307.2732205,728527,17447.858239999998,685393615.2955481,0
22,1647032400000,38364.9,39327.99,38364.9,39105.27,11877.8919,1647075599999,463375546.0902256,350223,5916.41118,230759526.0277335,0
23,1647075600000,39105.26,39486.71,38678.22,39128.08,14116.762909999998,1647118799999,552010403.1957054,364429,7097.12755,277561848.2081979,0
24,1647118800000,39128.08,39310.0,38703.73,39066.86,8273.9159,1647161999999,323218281.0272629,272464,4002.71478,156370026.880154,0
25,1647162000000,39066.85,39095.97,38370.0,38683.99,17799.36695,1647205199999,691195048.4617155,430170,8356.206040000001,324543355.6574067,0
26,1647205200000,38684.0,39239.42,37555.0,39077.0,26912.34165,1647248399999,1032234912.5848703,598128,13068.55147,501450090.09906393,0
27,1647248400000,39077.0,39299.98,38415.4,38723.35,20895.31979,1647291599999,812406543.6011212,542959,10386.93059,403858722.8875781,0
28,1647291600000,38723.35,39947.12,38098.33,38362.15,22774.791360000003,1647334799999,888690329.8654854,522103,11121.245930000001,434442230.02925014,0
29,1647334800000,38362.14,39863.42,38300.01,39432.05,26460.38927,1647377999999,1034254458.2629327,599169,13699.636579999999,535628579.7679476,0
30,1647378000000,39432.05,41718.0,38828.48,40309.99,40697.012350000005,1647421199999,1628058524.7865934,952257,20444.33646,818642491.7643621,0
31,1647421200000,40309.99,41471.36,39311.53,41246.0,47480.09993,1647464399999,1919679049.867563,1096790,23632.338519999998,955725710.0344031,0
32,1647464400000,41245.99,41478.82,40543.52,40811.95,18990.09925,1647507599999,778549390.4533823,478181,9593.0347,393259870.1493405,0
33,1647507600000,40811.95,41233.27,40500.0,40696.52,19389.80358,1647550799999,792003449.0844018,492354,9546.013780000001,389966536.26311517,0
34,1647550800000,40696.53,41068.9,40215.59,40604.45,14805.00421,1647593999999,602115950.7552137,377807,6985.89753,284179314.3412137,0
35,1647594000000,40604.45,42325.02,40135.04,41720.01,30396.98344,1647637199999,1248896569.2044523,668763,15369.204570000002,631729091.329771,0
36,1647637200000,41720.0,42000.0,41499.29,41700.01,13632.043560000002,1647680399999,569109497.2204165,367038,6682.0252,278963244.0937474,0
37,1647680400000,41700.0,42400.0,41591.83,42191.28,15295.93628,1647723599999,640831458.9267375,428972,7698.948580000001,322621089.8907149,0
38,1647723600000,42191.28,42359.15,41715.43,41860.91,12052.541879999999,1647766799999,505808182.80245197,330153,5894.52798,247414388.36588258,0
39,1647766800000,41860.91,41878.72,40911.0,41283.14,18772.902029999997,1647809999999,777855758.0503926,491353,8787.87456,364104821.7056499,0
40,1647810000000,41283.15,41451.51,40467.94,41154.08,16975.024540000002,1647853199999,696271268.2316511,431967,8170.130660000001,335132583.2018542,0
41,1647853200000,41154.07,41544.22,40738.48,41120.01,22115.68534,1647896399999,908965386.7015517,523449,10789.51944,443421614.5744984,0
42,1647896400000,41120.0,43361.0,40875.51,42548.0,36430.63594,1647939599999,1537161622.9101787,776722,18765.98812,791692753.1804434,0
43,1647939600000,42548.0,43199.0,42263.01,42588.59,23299.015100000004,1647982799999,995357420.4543512,571801,11547.82705,493340964.9843473,0
44,1647982800000,42588.58,42872.17,41751.47,42229.43,17346.16792,1648025999999,732501771.7390163,407632,8223.22733,347287139.4284164,0
45,1648026000000,42229.42,42775.1,41878.82,42349.72,22803.50326,1648069199999,964173273.7976263,500438,11366.79671,480560456.3799164,0
46,1648069200000,42349.72,43478.0,42250.8,43049.54,22468.569300000003,1648112399999,964408532.2292051,514458,11487.00145,493090093.0103365,0
47,1648112400000,43049.54,44220.89,42560.46,43869.99,34732.44929,1648155599999,1510529480.318202,708971,17165.00039,746499192.8912561,0
48,1648155600000,43869.99,44398.53,43579.0,44000.67,20679.2228,1648198799999,909833560.1548438,438573,10216.38605,449470874.7585475,0
49,1648198800000,44000.67,45094.14,43902.56,44550.51,34422.054829999994,1648241999999,1531590246.3266292,706070,18030.096980000002,802265077.786457,0
50,1648242000000,44550.5,44578.0,44071.97,44499.0,10667.99583,1648285199999,473473906.28210866,302153,5048.2513500000005,224078550.22636688,0
51,1648285200000,44499.0,44792.99,44140.76,44571.92,12537.17312,1648328399999,556488687.7145503,383655,6438.43239,285808754.19137585,0
52,1648328400000,44571.93,44950.0,44255.0,44604.49,9855.947810000001,1648371599999,439784630.63643074,327512,4754.4115600000005,212146154.6345136,0
53,1648371600000,44604.48,46616.14,44421.46,46115.8,21607.341800000002,1648414799999,977095058.0242743,607391,11722.67049,530701992.1176925,0
54,1648414800000,46115.79,47650.0,45838.15,47021.24,37016.76615,1648457999999,1734502872.0265443,860370,18246.73303,854922291.6384611,0
55,1648458000000,47021.24,48189.84,46974.32,47934.68,28638.38855,1648501199999,1362161451.4410837,740546,14365.89013,683374559.6815531,0
56,1648501200000,47934.69,48094.11,46885.44,47539.75,16532.64271,1648544399999,784712469.1881926,511880,8057.664519999999,382469083.13852453,0
57,1648544400000,47539.75,48096.47,47105.5,47477.84,22279.40918,1648587599999,1061421558.4853381,633223,11001.108470000001,524196380.0223708,0
58,1648587600000,47477.85,47580.0,46445.42,47435.05,19669.75851,1648630799999,928621195.8680515,535520,10069.39773,475317496.9370696,0
59,1648630800000,47435.05,47700.22,46831.81,47258.88,20714.160900000003,1648673999999,977928320.5121164,562183,10222.32619,482601025.539327,0
60,1648674000000,47258.89,47425.21,46850.0,47245.22,15227.44928,1648717199999,717501848.9300079,453712,7615.400769999999,358816634.0691477,0
61,1648717200000,47245.23,47600.0,45500.0,45745.46,33286.04307,1648760399999,1545891354.357213,832463,15609.477139999999,724967845.8302352,0
